V1,V2
TFAP2C,KIF4A
TFAP2C,HOXC12
TFAP2C,HIST2H3C
TFAP2C,DLL4
TFAP2C,TROAP
TFAP2C,UBE2C
TFAP2C,XRCC2
TFAP2C,DIAPH3
TFAP2C,PMS2
TFAP2C,PIK3R3
TFAP2C,DVL1
TFAP2C,ITPKA
TFAP2C,HTR1D
TFAP2C,FZD5
TFAP2C,TIMP4
TFAP2C,HES5
TFAP2C,ERBB2
TFAP2C,S100P
TFAP2C,DQX1
TFAP2C,WNT6
TFAP2C,NEIL3
TFAP2C,MUC2
TFAP2C,MSLN
TFAP2C,GAL3ST2
TFAP2C,LRP5
TFAP2C,PIK3R2
TFAP2C,TMEM215
TFAP2C,SLC7A10
TFAP2C,RIMS4
TFAP2C,CD300LG
NR2C2,USF1
NR2C2,YY1
NR2C2,EGR3
NR2C2,AR
NR2C2,MAPK1
NR2C2,ARNT
NR2C2,AHR
NR2C2,PRAME
NR2C2,GNAZ
NR2C2,LHCGR
USF1,YY1
USF1,FOSL1
USF1,BHLHE40
USF1,SMC3
USF1,BCLAF1
USF1,SETDB1
USF1,TP53
USF1,STAT5A
USF1,RELA
USF1,ELK1
USF1,SMAD3
USF1,POU2F1
USF1,NFIC
USF1,LEF1
USF1,HNF1A
USF1,EGR2
USF1,CEBPA
USF1,ATF4
USF1,ATF2
USF1,ATF1
USF1,XBP1
USF1,TOPORS
USF1,TFAP4
USF1,SOS1
USF1,RREB1
USF1,POU3F1
USF1,PAX2
USF1,PATZ1
USF1,NR2F2
USF1,MIF
USF1,MAPK3
USF1,MAPK1
USF1,JUNB
USF1,HOXA9
USF1,FOXO3
USF1,ESR2
USF1,E2F3
USF1,CUX1
USF1,BRCA2
USF1,BPTF
USF1,BBC3
USF1,ALX1
USF1,AHR
USF1,APC
USF1,ASCL1
USF1,FOXM1
USF1,GATA4
USF1,GATA5
USF1,HES1
USF1,HEY2
USF1,HIF3A
USF1,NOTCH3
USF1,TLX3
USF1,KLF15
USF1,LIN28A
USF1,CEACAM5
USF1,CES1
USF1,PRAME
USF1,CEACAM6
USF1,ALDH4A1
USF1,DLK1
USF1,CSAG1
USF1,EPO
USF1,HEPACAM
USF1,FZD2
USF1,FGF21
USF1,ITIH2
USF1,MAGEA2
USF1,MAGEA3
USF1,ANLN
USF1,RBP4
USF1,TNNI3
USF1,AOC3
USF1,PTEN
USF1,NNAT
USF1,GBX2
USF1,GADD45G
USF1,G0S2
USF1,EXT1
USF1,CASP14
USF1,IGFL3
USF1,PLK1
USF1,DLK2
USF1,HSPB6
USF1,COMP
USF1,HPD
USF1,LIPE
USF1,BAX
USF1,CCND1
USF1,TNXB
USF1,CDC73
USF1,RTBDN
USF1,DGAT2
USF1,WNT7B
USF1,WNT3A
USF1,WNT10A
USF1,SLC2A4
USF1,RAD54L
USF1,PIK3R1
USF1,MYOC
USF1,HSD17B6
USF1,HRAS
USF1,GADD45B
USF1,FZD4
USF1,DLL1
USF1,CSF3
USF1,C14orf180
USF1,ATOH8
USF1,ACTL8
USF1,VGF
USF1,DCK
USF1,NUSAP1
USF1,WNT9A
USF1,CCNE2
USF1,IGF1R
USF1,PALB2
USF1,HOXC12
USF1,GMPS
USF1,FANCC
USF1,CENPF
USF1,CDK4
USF1,UBE2C
USF1,XRCC2
USF1,PMS2
USF1,MS4A15
USF1,KREMEN2
USF1,WNT2B
USF1,SYT5
USF1,MTDH
USF1,IGFBP6
USF1,HTR1D
USF1,ITGA7
USF1,MAGEA6
USF1,RDH5
USF1,SHC2
USF1,DVL2
USF1,CYP1A1
USF1,CGA
USF1,JAG2
USF1,XRCC3
USF1,NRAS
USF1,FRAT2
USF1,GPD1
USF1,TGFB3
USF1,KCNE1
USF1,TMEM151A
USF1,UCHL5
USF1,HBG2
USF1,GAL3ST2
USF1,FGF6
USF1,DEPDC1
USF1,CST5
USF1,SYT13
USF1,ORM2
USF1,ORM1
USF1,FGF19
USF1,NKAIN1
USF1,DCT
USF2,YY1
USF2,BCLAF1
USF2,STAT5A
USF2,POU2F1
USF2,NFKB2
USF2,CEBPA
USF2,PAX2
USF2,MAPK1
USF2,BRCA2
USF2,APC
USF2,ASCL1
USF2,CEACAM5
USF2,PRAME
USF2,CEACAM6
USF2,CSAG1
USF2,MAGEA2
USF2,MAGEA3
USF2,MAGEC2
USF2,TNNI3
USF2,CASP14
USF2,IGFL3
USF2,DLK2
USF2,LIPE
USF2,BAX
USF2,MYOC
USF2,CDK4
USF2,DVL2
USF2,CGA
XRCC4,MAPK1
XRCC4,PRAME
XRCC4,GNAZ
YY1,ZNF143
YY1,BCLAF1
YY1,TP53
YY1,STAT5A
YY1,RELA
YY1,RORA
YY1,HNF1A
YY1,EGR3
YY1,E2F2
YY1,ATF4
YY1,ATF2
YY1,ATF1
YY1,TOPORS
YY1,TFAP4
YY1,PATZ1
YY1,NFYC
YY1,NFE2L1
YY1,MZF1
YY1,MIF
YY1,MAPK3
YY1,MAPK1
YY1,IRF7
YY1,HOXB13
YY1,HLF
YY1,E2F7
YY1,E2F5
YY1,E2F3
YY1,CREBBP
YY1,ATF7
YY1,ATF6
YY1,ATF5
YY1,ARNT
YY1,APC
YY1,ASCL1
YY1,HDAC1
YY1,NCOA3
YY1,NOTCH3
YY1,THAP1
YY1,DLK1
YY1,NMU
YY1,HEPACAM
YY1,FGF21
YY1,MYEOV
YY1,ITIH2
YY1,MAGEC2
YY1,FXYD1
YY1,RBP4
YY1,AOC3
YY1,RECQL5
YY1,RPS6KB2
YY1,PTEN
YY1,NNAT
YY1,GBX2
YY1,CELF3
YY1,EGFR
YY1,IGFL3
YY1,DLK2
YY1,CDK6
YY1,DTL
YY1,BAX
YY1,CCND1
YY1,TNXB
YY1,WNT1
YY1,HIST1H2AM
YY1,GDF10
YY1,FGF5
YY1,BRAF
YY1,HIST1H2BO
YY1,NUSAP1
YY1,HOXC12
YY1,HIST2H3C
YY1,HIST1H3H
YY1,FZD10
YY1,FANCM
YY1,EXO1
YY1,CDK4
YY1,KIF20A
YY1,MTDH
YY1,FZD5
YY1,FLT1
YY1,AP2B1
YY1,AKT1
YY1,MS4A7
YY1,HES5
YY1,ERBB2
YY1,IGFBP5
YY1,HIST1H3G
YY1,DVL3
YY1,DQX1
YY1,RAF1
YY1,TMEM151A
YY1,GLP2R
YY1,MYH11
YY1,POLK
YY1,PRRT4
YY1,TDO2
ZNF143,BCLAF1
ZNF143,NFIL3
ZNF143,ASCL1
ZNF143,A2ML1
MAFK,STAT5A
MAFK,MYB
MAFK,RREB1
MAFK,NFE2L1
MAFK,CLEC5A
MAFK,MAPK1
MAFK,HLF
MAFK,BACH2
MAFK,BACH1
MAFK,ARNT
MAFK,AHR
MAFK,PRAME
MAFK,FRAT1
MAFK,GNAZ
MAFK,DLK1
MAFK,P2RX6
MAFK,CSAG1
MAFK,HEPACAM
MAFK,MYEOV
MAFK,ITIH2
MAFK,MAGEA2
MAFK,MAGEA3
MAFK,BUB1
MAFK,AOC3
MAFK,RECQL5
MAFK,SLC22A18
MAFK,PIK3R1
MAFK,NQO2
MAFK,GMPS
MAFK,KIF14
MAFK,MAGEA6
MAFK,PCK1
MAFK,ASPA
MAFK,SGK2
MAFK,FRAT2
MAFK,DEFB132
NANOG,TCF7L1
NANOG,PBX1
NANOG,ASCL1
NANOG,GATA4
NANOG,CDK6
NANOG,COMP
NANOG,CCND1
NANOG,VIT
NANOG,ITGA7
NANOG,RDH5
NANOG,CGA
NANOG,FGF4
FOSL1,BHLHE40
FOSL1,STAT5A
FOSL1,ELK1
FOSL1,LEF1
FOSL1,CEBPA
FOSL1,TCF7L2
FOSL1,TCF7L1
FOSL1,TCF7
FOSL1,TCF3
FOSL1,SOX9
FOSL1,SOS2
FOSL1,MAPK1
FOSL1,JUNB
FOSL1,HLF
FOSL1,FOSB
FOSL1,ESR2
FOSL1,BACH1
FOSL1,RB1CC1
FOSL1,PRAME
FOSL1,GNAZ
FOSL1,P2RX6
FOSL1,ITIH2
FOSL1,TNNI3
FOSL1,HSPB6
FOSL1,TNXB
FOSL1,WNT1
FOSL1,CA4
FOSL1,VIT
FOSL1,SLC22A18
FOSL1,RTN4RL1
FOSL1,LRRN4CL
FOSL1,GADD45B
FOSL1,VGF
FOSL1,NEK2
FOSL1,KIF14
FOSL1,WNT2B
FOSL1,ITGA7
FOSL1,DVL2
FOSL1,TEX19
FOSL1,MMP9
FOSL1,MMP1
FOSL1,SHC3
FOSL1,SLC24A2
FOSL1,ADRA1A
BHLHE40,CCNT2
BHLHE40,HMGN3
BHLHE40,BCLAF1
BHLHE40,SETDB1
BHLHE40,STAT5A
BHLHE40,RORA
BHLHE40,CEBPA
BHLHE40,TLX2
BHLHE40,POU3F1
BHLHE40,PAX2
BHLHE40,NFIL3
BHLHE40,MZF1
BHLHE40,CLEC5A
BHLHE40,LMO2
BHLHE40,JUNB
BHLHE40,FOXF2
BHLHE40,FOSB
BHLHE40,DDIT3
BHLHE40,BPTF
BHLHE40,ARNT
BHLHE40,AHR
BHLHE40,HDAC1
BHLHE40,APC2
BHLHE40,CSAG1
BHLHE40,MYEOV
BHLHE40,MAGEA2
BHLHE40,MAGEA3
BHLHE40,BAX
BHLHE40,NUSAP1
BHLHE40,GMPS
BHLHE40,CDK4
CCNT2,E2F2
CCNT2,NFIL3
CCNT2,MAPK1
CCNT2,HLF
CCNT2,E2F7
CCNT2,E2F5
CCNT2,E2F3
CCNT2,RB1
CCNT2,CES1
CCNT2,PRAME
CCNT2,DLK1
CCNT2,HEPACAM
CCNT2,ITIH2
CCNT2,AOC3
SMC3,BCLAF1
SMC3,E2F2
SMC3,MAPK1
SMC3,JUNB
SMC3,FOXO4
SMC3,FOXO3B
SMC3,FOXO3
SMC3,FOXO1
SMC3,E2F7
SMC3,E2F5
SMC3,E2F3
SMC3,ASCL1
SMC3,NOTCH3
SMC3,CEACAM5
SMC3,PRAME
SMC3,GNAZ
SMC3,DLK1
SMC3,P2RX6
SMC3,ESM1
SMC3,MYEOV
SMC3,MAGEC2
SMC3,TNNI3
SMC3,AOC3
SMC3,A2ML1
SMC3,CASP14
SMC3,IGFL3
SMC3,DLK2
HMGN3,RELA
HMGN3,CEBPA
HMGN3,MAPK1
HMGN3,JUNB
HMGN3,DDIT3
HMGN3,PRAME
HMGN3,GNAZ
HMGN3,AOC3
BCLAF1,STAT6
BCLAF1,STAT4
BCLAF1,MYB
BCLAF1,ATF4
BCLAF1,MAPK1
BCLAF1,CEACAM5
BCLAF1,PRAME
BCLAF1,CEACAM6
BCLAF1,HIST1H2AM
BCLAF1,HIST1H2BO
BCLAF1,KIF2C
BCLAF1,HIST1H3H
SETDB1,ELK1
SETDB1,MAPK1
SETDB1,BARD1
SETDB1,HDAC1
SETDB1,PRAME
SETDB1,GNAZ
SETDB1,P2RX6
SETDB1,FANCC
TP53,RELA
TP53,PPARG
TP53,SMAD3
TP53,REL
TP53,NFKB2
TP53,NFIC
TP53,E2F2
TP53,CEBPA
TP53,WT1
TP53,TOPORS
TP53,TGIF1
TP53,TFAP4
TP53,TCF7L2
TP53,TCF7L1
TP53,POU3F3
TP53,PAX2
TP53,PATZ1
TP53,MIF
TP53,MAPK3
TP53,MAPK1
TP53,LMO2
TP53,KLF12
TP53,FOXO3
TP53,FOXD1
TP53,E2F7
TP53,E2F5
TP53,E2F3
TP53,CTNNB1
TP53,CREBBP
TP53,BRCA2
TP53,BBC3
TP53,ATM
TP53,BARD1
TP53,DDB2
TP53,FOXM1
TP53,HDAC1
TP53,HES1
TP53,RAD51
TP53,RB1
TP53,UHRF1
TP53,CDKN1A
TP53,PPM1D
TP53,P2RX6
TP53,FGF21
TP53,MSH2
TP53,PTEN
TP53,KCNJ3
TP53,GADD45G
TP53,CHEK2
TP53,EGFR
TP53,PLK1
TP53,PHB
TP53,BAK1
TP53,BAX
TP53,CCND1
TP53,WNT3
TP53,PYGM
TP53,PIK3CA
TP53,LHX1
TP53,HRAS
TP53,GADD45B
TP53,GSK3B
TP53,RRM2
TP53,PRC1
TP53,IGF1R
TP53,TOP2A
TP53,PBK
TP53,NOTCH1
TP53,KLK3
TP53,FZD10
TP53,CDK4
TP53,SHC1
TP53,CDC25C
TP53,GADD45A
TP53,FLT1
TP53,FGF2
TP53,CSNK1A1
TP53,AKT1
TP53,TNNT3
TP53,AXIN2
TP53,DVL2
TP53,CGA
TP53,ERBB2
TP53,MMP1
TP53,CASP8
TP53,MMP13
TP53,MUC2
TP53,GLRA4
TP53,PDK4
TP53,TYRP1
TP53,EPHA8
STAT5A,RELA
STAT5A,STAT6
STAT5A,STAT4
STAT5A,POU2F1
STAT5A,NFKB2
STAT5A,MZF1
STAT5A,CLEC5A
STAT5A,MAPK3
STAT5A,MAPK1
STAT5A,HOXB13
STAT5A,ESR2
STAT5A,CREBBP
STAT5A,BRCA2
STAT5A,CHEK2
STAT5A,EGFR
STAT5A,PLK1
STAT5A,CCND1
STAT5A,WNT3
STAT5A,WNT10A
STAT5A,LHX1
STAT5A,IGF1
STAT5A,GRIA2
STAT5A,GFAP
STAT5A,GSK3B
STAT5A,HIST1H3H
STAT5A,SHC1
STAT5A,WNT2B
STAT5A,AP2B1
STAT5A,AKT1
STAT5A,KIT
STAT5A,JAG2
STAT5A,CSN2
STAT5A,FAM180B
STAT5A,CLDN19
STAT5A,PDK4
STAT5A,ATP1A2
STAT5A,TSLP
STAT5A,ACACB
STAT5A,CSN1S1
RELA,CREB1
RELA,STAT6
RELA,STAT4
RELA,SMAD3
RELA,REL
RELA,POU2F1
RELA,PAX6
RELA,NFKB2
RELA,HNF1A
RELA,ATF2
RELA,AR
RELA,WT1
RELA,PGR
RELA,MIF
RELA,JUNB
RELA,IRF7
RELA,HOXA9
RELA,FOXO3
RELA,FOXJ2
RELA,CUX1
RELA,CTNNB1
RELA,CREBBP
RELA,BRCA2
RELA,AHR
RELA,GATA4
RELA,HDAC1
RELA,HES1
RELA,NCOA3
RELA,CDKN1A
RELA,CXCL2
RELA,SAA2
RELA,PTEN
RELA,IL19
RELA,GADD45G
RELA,CCL11
RELA,EGFR
RELA,CDK6
RELA,LIPE
RELA,OXTR
RELA,BAX
RELA,CCND1
RELA,CDC73
RELA,PPP2R2C
RELA,KY
RELA,GFAP
RELA,FLT4
RELA,FGF8
RELA,DLL1
RELA,CXCL11
RELA,CSF3
RELA,WNT5A
RELA,IGF1R
RELA,NOTCH1
RELA,LPL
RELA,KLK3
RELA,KIF4A
RELA,CDK4
RELA,AKT2
RELA,SHC1
RELA,FGF7
RELA,KREMEN2
RELA,AKT1
RELA,CDH1
RELA,CYP1A1
RELA,MMP9
RELA,MMP1
RELA,CASP8
RELA,MMP13
RELA,DQX1
RELA,PLIN1
RELA,CXCL10
RELA,MUC2
RELA,PDK4
RELA,AKT3
RELA,TSLP
RELA,PAPPA2
RELA,FGF17
RELA,CYP3A4
RELA,PLAC1
PPARG,CREB1
PPARG,SMAD4
PPARG,SMAD3
PPARG,RORA
PPARG,POU2F1
PPARG,NFKB2
PPARG,MYB
PPARG,HNF1A
PPARG,CEBPA
PPARG,AR
PPARG,TGIF1
PPARG,RXRG
PPARG,NR2F2
PPARG,NKX2-2
PPARG,NFE2L1
PPARG,MAPK1
PPARG,FOXO4
PPARG,FOXO3
PPARG,FOXO1
PPARG,ESR2
PPARG,APC
PPARG,ASCL1
PPARG,HES1
PPARG,NCOA1
PPARG,NCOA3
PPARG,NOTCH4
PPARG,RB1
PPARG,LIN28A
PPARG,UHRF1
PPARG,CDKN1A
PPARG,ESM1
PPARG,COL4A2
PPARG,APOB
PPARG,ITIH2
PPARG,PTEN
PPARG,PAX7
PPARG,NNAT
PPARG,KCNJ3
PPARG,GADD45G
PPARG,EGFR
PPARG,LIPE
PPARG,OXTR
PPARG,CCND1
PPARG,TNXB
PPARG,WNT3A
PPARG,WNT16
PPARG,SORBS1
PPARG,SLC2A4
PPARG,PPP2R2C
PPARG,JAG1
PPARG,ITLN1
PPARG,GADD45B
PPARG,FGF1
PPARG,EBF4
PPARG,DLL3
PPARG,NXPH1
PPARG,VGF
PPARG,NELL2
PPARG,NEK2
PPARG,LPL
PPARG,KCNJ16
PPARG,HIST2H3C
PPARG,HBA2
PPARG,FZD10
PPARG,CDH20
PPARG,KIF20A
PPARG,GADD45A
PPARG,CSNK1A1
PPARG,AKT1
PPARG,PCK1
PPARG,SCT
PPARG,ASPA
PPARG,KIF1A
PPARG,MMP9
PPARG,MMP1
PPARG,JAG2
PPARG,SGK2
PPARG,CD36
PPARG,EDN3
PPARG,HBA1
PPARG,ADIPOQ
PPARG,PLIN1
PPARG,GYS2
PPARG,CPA2
PPARG,TRDN
PPARG,MYH1
PPARG,KCNE1
PPARG,LRP6
PPARG,FGF17
PPARG,FABP4
PPARG,AQP7
PPARG,LGALS12
PPARG,HSPB7
PPARG,POLK
PPARG,ANGPTL7
ELK1,MYB
ELK1,CEBPA
ELK1,AR
ELK1,CLEC5A
ELK1,MAPK3
ELK1,MAPK1
ELK1,LMO2
ELK1,FOXF2
ELK1,CUX1
ELK1,CREBBP
ELK1,ARNT
ELK1,APC
ELK1,ATM
ELK1,GATA5
ELK1,EXT1
ELK1,CBLN2
ELK1,MAP2K1
ELK1,CCND1
ELK1,CA9
ELK1,PIK3R1
ELK1,FZD4
ELK1,DUSP13
ELK1,SLC6A4
ELK1,KIF4A
ELK1,CENPF
ELK1,SHC1
ELK1,TFR2
ELK1,GRB2
ELK1,CSNK1A1
ELK1,ERBB2
ELK1,NRAS
ELK1,TNNT1
ELK1,TRPM3
CREB1,REL
CREB1,PAX6
CREB1,NFKB2
CREB1,CEBPA
CREB1,ATF1
CREB1,AR
CREB1,TLX2
CREB1,SOX9
CREB1,RFX1
CREB1,NR2F1
CREB1,NFIL3
CREB1,KLF12
CREB1,JUNB
CREB1,FOXO4
CREB1,FOXF2
CREB1,FOXC1
CREB1,FOSB
CREB1,CREBBP
CREB1,CDC5L
CREB1,BACH2
CREB1,ATF5
CREB1,ARNT
CREB1,AHR
CREB1,ATM
CREB1,GATA4
CREB1,KLF15
CREB1,PPM1D
CREB1,EPO
CREB1,FGF21
CREB1,CDC42BPA
CREB1,RECQL5
CREB1,WNT10B
CREB1,RPS6KB2
CREB1,INHBA
CREB1,DTL
CREB1,MAP2K1
CREB1,CCND1
CREB1,RTBDN
CREB1,WNT10A
CREB1,PENK
CREB1,NDC80
CREB1,LHX1
CREB1,GFAP
CREB1,DUSP13
CREB1,DLL1
CREB1,BRAF
CREB1,ATOH8
CREB1,GSK3B
CREB1,FEZF2
CREB1,VGF
CREB1,WNT5A
CREB1,SLC6A4
CREB1,NELL2
CREB1,EXO1
CREB1,PIK3R3
CREB1,FLT1
CREB1,DES
CREB1,CSNK1A1
CREB1,AKT1
CREB1,PCK1
CREB1,SHC2
CREB1,MSMB
CREB1,CGA
CREB1,ERBB2
CREB1,JAG2
CREB1,CASP8
CREB1,ADRA1A
CREB1,NRAS
CREB1,TGFB3
CREB1,TMEM151A
CREB1,UCHL5
CREB1,CDC20B
CREB1,WISP1
CREB1,POLK
CREB1,TSPYL5
CREB1,RAB6B
CREB1,PAMR1
CREB1,CILP2
CREB1,IBSP
STAT6,REL
STAT6,NFKB2
STAT6,PBX1
STAT6,FOSB
STAT6,CREBBP
STAT6,NCOA1
STAT6,CEACAM6
STAT6,CCL11
STAT6,CCND1
STAT6,PYGM
STAT6,GFAP
STAT6,BMPR1B
STAT6,WNT5A
STAT6,KIF4A
STAT6,HIST2H3C
STAT6,TGFB3
STAT6,HHATL
STAT4,CREBBP
STAT4,CEACAM6
STAT4,CCND1
STAT4,PYGM
STAT4,GFAP
STAT4,BMPR1B
STAT4,WNT5A
STAT4,KIF4A
STAT4,TGFB3
STAT4,HHATL
SMAD4,SMAD3
SMAD4,LEF1
SMAD4,ATF2
SMAD4,AR
SMAD4,TCF7L2
SMAD4,TCF7L1
SMAD4,TCF7
SMAD4,RFX1
SMAD4,MAPK3
SMAD4,MAPK1
SMAD4,JUNB
SMAD4,HOXA9
SMAD4,FOXO4
SMAD4,FOXO3
SMAD4,FOXO1
SMAD4,ESR2
SMAD4,E2F5
SMAD4,CUX1
SMAD4,CTNNB1
SMAD4,CREBBP
SMAD4,BPTF
SMAD4,AHR
SMAD4,NOTCH4
SMAD4,CDKN1A
SMAD4,EPO
SMAD4,APOB
SMAD4,GADD45B
SMAD4,PBK
SMAD4,DVL1
SMAD4,AP2B1
SMAD4,AKT1
SMAD4,NRAS
SMAD4,PAPPA2
SMAD3,REL
SMAD3,POU2F1
SMAD3,NFKB2
SMAD3,LEF1
SMAD3,ATF2
SMAD3,AR
SMAD3,WT1
SMAD3,POU3F3
SMAD3,POU3F2
SMAD3,POU3F1
SMAD3,NR2F1
SMAD3,NFYC
SMAD3,CLEC5A
SMAD3,MAPK3
SMAD3,MAPK1
SMAD3,LMO2
SMAD3,JUNB
SMAD3,FOXO4
SMAD3,FOXO3
SMAD3,FOXO1
SMAD3,ESR2
SMAD3,E2F5
SMAD3,CTNNB1
SMAD3,CREBBP
SMAD3,BRCA2
SMAD3,BACH1
SMAD3,AHR
SMAD3,HEYL
SMAD3,NOTCH4
SMAD3,CDKN1A
SMAD3,EPO
SMAD3,APOB
SMAD3,GADD45B
SMAD3,ACVR1C
SMAD3,NOTCH1
SMAD3,CDK4
SMAD3,DVL1
SMAD3,AXIN1
SMAD3,AKT1
SMAD3,AXIN2
SMAD3,MMP9
SMAD3,MMP13
SMAD3,TGFB3
RORA,EGR3
RORA,ATF4
RORA,ATF2
RORA,ATF1
RORA,LMO2
RORA,KLF12
RORA,HOXA9
RORA,HLF
RORA,FOXF2
RORA,FOXD1
RORA,E2F3
RORA,ATF7
RORA,ATF6
RORA,ATF5
RORA,HEY2
RORA,SIX3
RORA,ZIC5
RORA,GABRA3
RORA,WNT16
RORA,FGF1
RORA,CSMD3
RORA,ABCA10
RORA,NELL2
RORA,BRSK2
RORA,CPLX2
RORA,FGF16
RORA,TMEM151A
RORA,WNT2
REL,POU2F1
REL,NFKB2
REL,HNF1A
REL,TLX1
REL,TCF7L2
REL,MZF1
REL,FOXO1
REL,ARNT
REL,AHR
REL,HES1
REL,CDKN1A
REL,CXCL2
REL,IL19
REL,EGFR
REL,KY
REL,DLL1
REL,CXCL11
REL,CSF3
REL,BRAF
REL,NXPH1
REL,WNT5A
REL,IGF1R
REL,NOTCH1
REL,KLK3
REL,SHC1
REL,KREMEN2
REL,SLC7A10
REL,PLAC1
POU2F1,PAX6
POU2F1,NFIC
POU2F1,LEF1
POU2F1,HNF1A
POU2F1,AR
POU2F1,TFAP4
POU2F1,TCF7
POU2F1,POU3F1
POU2F1,PGR
POU2F1,PAX2
POU2F1,PATZ1
POU2F1,NR2F2
POU2F1,NKX2-2
POU2F1,MZF1
POU2F1,MEIS1
POU2F1,LMO2
POU2F1,ESR2
POU2F1,CUX1
POU2F1,CREBBP
POU2F1,ATF7
POU2F1,ALX1
POU2F1,APC
POU2F1,BARD1
POU2F1,BRIP1
POU2F1,HDAC1
POU2F1,INSM1
POU2F1,CDC20
POU2F1,NMU
POU2F1,HEPACAM
POU2F1,FZD2
POU2F1,CDC42BPA
POU2F1,GBX2
POU2F1,GADD45G
POU2F1,CELF3
POU2F1,CCND1
POU2F1,SCUBE2
POU2F1,NAT1
POU2F1,KCNIP2
POU2F1,FZD4
POU2F1,FZD3
POU2F1,FGF5
POU2F1,FGF1
POU2F1,DLL1
POU2F1,CSF3
POU2F1,GSK3B
POU2F1,LPL
POU2F1,KIF4A
POU2F1,HOXC12
POU2F1,FZD10
POU2F1,DLL4
POU2F1,CDH20
POU2F1,SHC1
POU2F1,GADD45A
POU2F1,PIK3R3
POU2F1,WNT2B
POU2F1,KRAS
POU2F1,DES
POU2F1,AXIN2
POU2F1,CGA
POU2F1,JAG2
POU2F1,SLC24A2
POU2F1,FGF16
POU2F1,NRAS
POU2F1,DQX1
POU2F1,GPD1
POU2F1,FHL1
POU2F1,NDST4
POU2F1,CDC20B
POU2F1,WISP1
POU2F1,HBG1
POU2F1,LRP6
POU2F1,FGF4
POU2F1,FGF20
POU2F1,KLHL1
POU2F1,GNAT3
POU2F1,TNMD
POU2F1,ENTHD1
POU2F1,CNIH2
PAX6,E2F2
PAX6,CEBPA
PAX6,ATF4
PAX6,ATF2
PAX6,ATF1
PAX6,VSX2
PAX6,POU3F3
PAX6,POU3F2
PAX6,POU3F1
PAX6,PBX1
PAX6,PAX2
PAX6,MIF
PAX6,MEIS1
PAX6,E2F7
PAX6,E2F5
PAX6,E2F3
PAX6,CUX1
PAX6,CDC5L
PAX6,ATF7
PAX6,ATF6
PAX6,ATF5
PAX6,ARNT
PAX6,ALX1
PAX6,INSM1
PAX6,MYT1
PAX6,SIX3
PAX6,FZD2
PAX6,WNT4
PAX6,HIST1H2AM
PAX6,DLL1
PAX6,BRAF
PAX6,NELL2
PAX6,HIST1H3H
PAX6,FZD5
PAX6,FGF18
PAX6,FHL1
NFKB2,EGR3
NFKB2,VSX2
NFKB2,BACH1
NFKB2,GATA4
NFKB2,HEYL
NFKB2,NOTCH4
NFKB2,EGF
NFKB2,LIN28A
NFKB2,CXCL2
NFKB2,IL19
NFKB2,EGFR
NFKB2,CDK6
NFKB2,CCND1
NFKB2,CSF3
NFKB2,CFD
NFKB2,WNT5A
NFKB2,NOTCH1
NFKB2,GRIA4
NFKB2,KREMEN2
NFKB2,MMP9
NFKB2,DQX1
NFKB2,CXCL10
NFKB2,PAPPA2
NFKB2,HHATL
NFKB2,FGF17
NFIC,EGR3
NFIC,ATF4
NFIC,WT1
NFIC,TLX1
NFIC,SOX9
NFIC,SOS1
NFIC,RFX1
NFIC,NR2F2
NFIC,NKX2-2
NFIC,CLEC5A
NFIC,E2F3
NFIC,CREBBP
NFIC,DDB2
NFIC,TLX3
NFIC,TNNI3
NFIC,NNAT
NFIC,DTL
NFIC,SLC2A4
NFIC,SHC4
NFIC,RAD54L
NFIC,HRAS
NFIC,HIST1H2AM
NFIC,GFAP
NFIC,CCNE2
NFIC,HIST1H3H
NFIC,HBA2
NFIC,CHRDL1
NFIC,WNT2B
NFIC,RDH5
NFIC,CYP1A1
NFIC,CGA
NFIC,SGK2
NFIC,WNT6
NFIC,FGF4
NFIC,LHCGR
NFIC,PIK3R2
NFIC,RPE65
NFIC,PFKFB1
MYB,CEBPA
MYB,AR
MYB,WT1
MYB,PGR
MYB,NR2F2
MYB,NFYC
MYB,MZF1
MYB,MAPK1
MYB,LMO2
MYB,E2F7
MYB,DDIT3
MYB,CREBBP
MYB,CDC5L
MYB,RAD51
MYB,SIX3
MYB,CDO1
MYB,NMU
MYB,KCNJ3
MYB,EGFR
MYB,IGF1
MYB,IGF1R
MYB,TOP2A
MYB,EXO1
MYB,CENPF
MYB,HMMR
MYB,ITPKA
MYB,FZD7
MYB,FGF2
MYB,ERBB2
MYB,IGFBP5
MYB,NRAS
MYB,WNT6
MYB,ELANE
MYB,CLEC4G
LEF1,EGR3
LEF1,EGR2
LEF1,CEBPA
LEF1,AR
LEF1,TFAP4
LEF1,TCF7L1
LEF1,TCF3
LEF1,POU3F3
LEF1,POU3F2
LEF1,POU3F1
LEF1,PAX2
LEF1,CLEC5A
LEF1,LMO2
LEF1,FOXC1
LEF1,CTNNB1
LEF1,CREBBP
LEF1,CCND1
LEF1,WNT1
LEF1,DLL1
LEF1,NOTCH1
LEF1,CCL7
LEF1,HERC2
LEF1,ELANE
LEF1,DCT
HNF1A,CEBPA
HNF1A,AR
HNF1A,TFAP4
HNF1A,RREB1
HNF1A,NR2F2
HNF1A,KLF12
HNF1A,FOXC1
HNF1A,E2F3
HNF1A,CTNNB1
HNF1A,CREBBP
HNF1A,GATA5
HNF1A,CDC42BPA
HNF1A,SLC30A8
